Vehicle Type,Pickup Location,Drop Location,Avg VTAT,alvo,hora,dia_semana,mes,periodo_dia,sem_vtat
Premier Sedan,Badarpur,Huda City Centre,11.4,1,18,5,7,noite,0
Go Sedan,Janakpuri,India Gate,8.9,1,20,4,12,noite,0
Auto,Noida Film City,Dilshad Garden,7.7,1,17,5,3,tarde,0
Go Sedan,Udyog Bhawan,Chirag Delhi,11.9,1,11,3,4,manha,0
Auto,Hauz Rani,ITO,8.1,1,11,1,2,manha,0
Premier Sedan,Rohini East,Sarai Kale Khan,5.6,0,12,0,7,tarde,0
eBike,Khan Market,Rohini West,12.3,1,0,3,7,madrugada,0
Premier Sedan,IGI Airport,Kalkaji,9.7,1,21,5,7,noite,0
eBike,Delhi Gate,Akshardham,14.3,1,17,6,6,tarde,0
Go Mini,GTB Nagar,Rohini East,4.9,0,10,6,6,manha,0
Go Mini,Vinobapuri,Chanakyapuri,8.3,0,7,2,3,manha,1
Go Sedan,Kashmere Gate,INA Market,9.2,1,9,3,7,manha,0
Go Mini,RK Puram,India Gate,8.2,1,18,1,2,noite,0
Bike,Rohini West,Tagore Garden,7.9,1,11,1,2,manha,0
Go Sedan,Pulbangash,Sohna Road,6.7,0,21,0,5,noite,0
Auto,Chandni Chowk,Saket A Block,3.3,1,22,5,3,noite,0
Go Mini,Pragati Maidan,Tughlakabad,12.9,1,11,4,11,manha,0
Bike,Mehrauli,Paharganj,2.0,1,9,4,10,manha,0
Go Sedan,Sarojini Nagar,Udyog Vihar Phase 4,2.0,1,17,1,6,tarde,0
Bike,Udyog Bhawan,IGNOU Road,11.0,0,22,2,3,noite,0
Go Sedan,Tilak Nagar,Old Gurgaon,4.2,0,15,4,3,tarde,0
Auto,Civil Lines Gurgaon,Munirka,14.8,1,13,1,5,tarde,0
Uber XL,Ardee City,Subhash Nagar,5.5,1,21,0,1,noite,0
Go Sedan,Rajiv Nagar,Bhiwadi,8.6,1,10,5,4,manha,0
Auto,Pulbangash,Khandsa,18.1,0,13,1,3,tarde,0
Go Sedan,Karol Bagh,Chirag Delhi,2.3,1,9,4,8,manha,0
Go Mini,Hauz Khas,Gwal Pahari,7.8,0,14,0,3,tarde,0
Auto,Saket A Block,Hero Honda Chowk,9.6,1,17,3,2,tarde,0
eBike,Connaught Place,Tilak Nagar,9.9,1,21,0,6,noite,0
Bike,Sultanpur,Lok Kalyan Marg,11.3,1,1,1,4,madrugada,0
Go Mini,Kashmere Gate,Rithala,9.3,0,18,2,3,noite,0
Auto,Panipat,Paschim Vihar,5.6,1,14,6,7,tarde,0
Go Sedan,AIIMS,Qutub Minar,8.9,0,1,6,1,madrugada,0
Go Sedan,Ghitorni Village,Hero Honda Chowk,14.8,1,14,2,4,tarde,0
Bike,Tis Hazari,Green Park,8.3,0,13,3,7,tarde,1
Bike,Pitampura,Kadarpur,8.3,0,19,1,7,noite,1
Go Sedan,Udyog Vihar,Moolchand,10.9,0,22,3,1,noite,0
Go Sedan,Huda City Centre,Saidulajab,10.7,0,18,0,9,noite,0
Auto,Hauz Rani,Udyog Vihar Phase 4,2.6,1,19,1,7,noite,0
eBike,Ramesh Nagar,Hauz Rani,7.4,1,16,4,6,tarde,0
Auto,Basai Dhankot,Model Town,7.5,1,15,1,4,tarde,0
Uber XL,Satguru Ram Singh Marg,Karkarduma,11.3,1,16,5,4,tarde,0
eBike,Preet Vihar,MG Road,9.0,0,15,4,4,tarde,0
Go Mini,Karol Bagh,Raj Nagar Extension,18.5,0,23,4,4,madrugada,0
Premier Sedan,Anand Vihar ISBT,Azadpur,14.7,0,17,6,1,tarde,0
Go Mini,Gurgaon Railway Station,India Gate,13.4,1,19,5,4,noite,0
Premier Sedan,IFFCO Chowk,GTB Nagar,8.3,0,11,0,12,manha,1
Go Mini,Botanical Garden,IGNOU Road,10.7,1,20,2,4,noite,0
Go Mini,Rithala,Preet Vihar,6.3,1,7,5,11,manha,0
Auto,Welcome,Shahdara,8.8,0,19,2,2,noite,0
Uber XL,Tagore Garden,Bhiwadi,3.5,1,8,6,9,manha,0
Go Mini,Khan Market,Qutub Minar,6.3,1,19,3,2,noite,0
Bike,India Gate,Anand Vihar,7.6,0,18,0,3,noite,0
Bike,Janakpuri,Preet Vihar,3.5,1,21,0,1,noite,0
Auto,Patel Chowk,Tughlakabad,8.3,0,11,0,8,manha,1
Premier Sedan,DLF City Court,Udyog Bhawan,8.3,0,1,4,8,madrugada,1
Premier Sedan,Gwal Pahari,Dilshad Garden,13.7,1,23,2,4,madrugada,0
Auto,Connaught Place,Raj Nagar Extension,4.1,1,3,5,8,madrugada,0
Go Sedan,Patel Chowk,Tughlakabad,4.0,0,7,1,1,manha,0
Auto,Vinobapuri,Narsinghpur,9.1,1,11,0,1,manha,0
Go Mini,Panipat,Ghitorni,11.2,1,11,1,12,manha,0
Premier Sedan,Janakpuri,Lal Quila,11.3,0,13,3,12,tarde,0
Premier Sedan,Subhash Chowk,Qutub Minar,8.9,1,23,2,7,madrugada,0
Premier Sedan,Sushant Lok,Dilshad Garden,8.0,1,14,6,6,tarde,0
Bike,Keshav Puram,Yamuna Bank,6.9,0,13,4,5,tarde,0
Go Mini,Kashmere Gate,Kherki Daula Toll,9.2,0,18,6,9,noite,0
Auto,Lok Kalyan Marg,Jhilmil,3.9,1,9,0,8,manha,0
Auto,Netaji Subhash Place,Ashok Park Main,4.2,0,17,0,11,tarde,0
Bike,Udyog Bhawan,Peeragarhi,5.3,1,8,3,9,manha,0
Go Mini,Chirag Delhi,Dwarka Mor,14.6,0,8,3,1,manha,0
Auto,Sultanpur,Vinobapuri,11.6,1,17,5,5,tarde,0
Go Mini,Central Secretariat,DLF City Court,12.7,1,20,5,1,noite,0
Go Mini,Nehru Place,Old Gurgaon,6.4,1,9,2,2,manha,0
Bike,Sadar Bazar Gurgaon,Moolchand,8.1,0,17,4,9,tarde,0
Bike,Azadpur,Welcome,12.0,1,19,2,12,noite,0
Bike,Kashmere Gate ISBT,Chhatarpur,5.8,0,6,6,7,manha,0
Premier Sedan,Mayur Vihar,Rithala,6.4,1,8,3,3,manha,0
Go Mini,Shahdara,Raj Nagar Extension,3.3,1,14,0,1,tarde,0
Go Sedan,Dwarka Sector 21,Mayur Vihar,11.8,1,15,0,10,tarde,0
Auto,Karkarduma,Vatika Chowk,5.3,0,10,4,10,manha,0
Go Mini,Kaushambi,Kashmere Gate,14.3,1,18,5,2,noite,0
eBike,IGI Airport,Netaji Subhash Place,2.5,1,0,5,6,madrugada,0
Go Sedan,Ghitorni,Bahadurgarh,3.0,0,16,5,8,tarde,0
Bike,Okhla,Pulbangash,3.8,1,9,5,1,manha,0
Go Mini,Moti Nagar,Udyog Vihar Phase 4,8.3,0,16,1,7,tarde,1
Go Sedan,Faridabad Sector 15,Karkarduma,3.3,0,8,6,5,manha,0
Auto,Noida Sector 62,Civil Lines Gurgaon,6.9,1,13,6,7,tarde,0
Go Mini,Subhash Nagar,Qutub Minar,2.4,0,5,4,5,manha,0
Go Sedan,Laxmi Nagar,Green Park,11.3,1,7,1,11,manha,0
eBike,Barakhamba Road,Meerut,5.0,1,8,2,10,manha,0
Go Sedan,Ambience Mall,Hauz Khas,7.9,0,18,0,12,noite,0
Go Mini,Golf Course Road,Mansarovar Park,7.8,0,20,1,9,noite,0
Auto,Basai Dhankot,Janakpuri,11.1,1,12,2,4,tarde,0
Auto,South Extension,Ashok Vihar,5.8,1,11,4,8,manha,0
eBike,Inderlok,Noida Extension,11.2,1,11,5,6,manha,0
Go Sedan,Jhilmil,Chandni Chowk,7.1,0,16,5,4,tarde,0
Bike,Ghitorni Village,Kashmere Gate,10.7,1,16,6,12,tarde,0
Auto,Dwarka Sector 21,Noida Sector 18,14.9,1,19,0,10,noite,0
Auto,Gwal Pahari,Arjangarh,4.9,0,15,3,12,tarde,0
Uber XL,Munirka,Paschim Vihar,5.3,1,14,3,9,tarde,0
Go Mini,Paharganj,Faridabad Sector 15,5.8,0,18,5,4,noite,0
Auto,Ashok Vihar,Saidulajab,8.1,1,21,1,12,noite,0
Auto,Pataudi Chowk,Tughlakabad,12.0,0,20,4,11,noite,0
Auto,Connaught Place,IGNOU Road,9.5,1,6,0,5,manha,0
Go Sedan,Jor Bagh,Gurgaon Sector 29,4.5,1,10,0,9,manha,0
Auto,Malviya Nagar,Nirman Vihar,8.4,1,15,6,9,tarde,0
eBike,Seelampur,Munirka,10.1,1,1,3,2,madrugada,0
Go Mini,Basai Dhankot,Janakpuri,9.1,1,22,6,4,noite,0
Uber XL,Ashok Vihar,Noida Sector 62,8.4,0,21,1,2,noite,0
Premier Sedan,Green Park,Ashram,8.4,0,19,6,6,noite,0
Premier Sedan,Ardee City,Saidulajab,13.4,1,11,1,5,manha,0
Bike,Vidhan Sabha,Shastri Park,3.7,1,8,1,10,manha,0
eBike,Bhikaji Cama Place,Indraprastha,10.3,1,17,3,1,tarde,0
Go Mini,Lok Kalyan Marg,Inderlok,5.8,1,1,5,6,madrugada,0
Go Sedan,Rohini East,Jahangirpuri,2.5,1,20,0,4,noite,0
Go Mini,Sushant Lok,Civil Lines Gurgaon,4.6,0,16,6,11,tarde,0
Go Mini,Pitampura,IIT Delhi,3.4,1,12,5,4,tarde,0
Premier Sedan,Udyog Vihar Phase 4,Nirman Vihar,7.0,1,21,5,6,noite,0
Auto,Chirag Delhi,Kadarpur,5.7,0,14,3,12,tarde,0
Auto,Manesar,Noida Film City,3.2,1,10,1,10,manha,0
Auto,Kanhaiya Nagar,Badarpur,5.0,0,12,1,10,tarde,0
Auto,Basai Dhankot,Nawada,9.6,0,14,6,8,tarde,0
Go Sedan,Sohna Road,Vasant Kunj,3.3,1,19,1,7,noite,0
Go Mini,Lajpat Nagar,Ghaziabad,7.9,0,14,0,4,tarde,0
Go Sedan,Ashok Park Main,Saidulajab,2.1,1,10,3,1,manha,0
eBike,Kashmere Gate ISBT,MG Road,8.3,0,18,2,8,noite,1
Bike,Qutub Minar,Raj Nagar Extension,2.1,1,8,4,11,manha,0
Premier Sedan,Qutub Minar,Noida Sector 18,9.6,1,11,2,12,manha,0
Go Sedan,Lok Kalyan Marg,Subhash Nagar,7.0,1,13,1,1,tarde,0
Uber XL,Kashmere Gate,Udyog Vihar,13.6,1,19,5,6,noite,0
Bike,Saidulajab,Ardee City,8.6,1,1,1,1,madrugada,0
Uber XL,Aya Nagar,Kashmere Gate ISBT,2.2,0,14,5,6,tarde,0
Bike,Gurgaon Railway Station,Barakhamba Road,11.3,0,10,2,7,manha,0
eBike,Hauz Rani,Hauz Khas,4.6,1,19,0,9,noite,0
Premier Sedan,South Extension,IGNOU Road,4.8,0,13,3,5,tarde,0
Auto,Indirapuram,Kirti Nagar,8.9,0,18,1,9,noite,0
Go Mini,New Delhi Railway Station,Gurgaon Sector 29,11.4,0,15,2,9,tarde,0
Go Sedan,Greater Kailash,Seelampur,10.2,1,21,5,7,noite,0
Premier Sedan,Pulbangash,Ashram,7.8,0,22,0,3,noite,0
Go Sedan,Gurgaon Railway Station,Pragati Maidan,12.7,1,19,2,1,noite,0
Go Sedan,Botanical Garden,Samaypur Badli,4.6,0,22,2,6,noite,0
Go Sedan,South Extension,Welcome,5.3,1,14,5,6,tarde,0
Go Mini,Kaushambi,Jasola,11.0,1,13,0,12,tarde,0
Go Mini,Sarojini Nagar,Mundka,8.6,1,16,3,6,tarde,0
Go Mini,Gurgaon Sector 29,Ashok Park Main,8.1,1,9,6,8,manha,0
Bike,Mehrauli,Paschim Vihar,6.2,1,6,4,4,manha,0
Go Sedan,Basai Dhankot,Sushant Lok,4.2,0,8,5,1,manha,0
Go Mini,Ardee City,Madipur,10.9,0,14,2,3,tarde,0
Auto,Dwarka Mor,Botanical Garden,5.5,0,21,5,4,noite,0
Auto,Azadpur,Tughlakabad,6.5,0,9,1,3,manha,0
Auto,Green Park,Shahdara,11.8,1,23,4,10,madrugada,0
Go Mini,Civil Lines Gurgaon,Chanakyapuri,10.6,0,5,2,8,manha,0
Bike,Saket,Mansarovar Park,14.9,0,4,6,1,madrugada,0
Go Sedan,Ardee City,Mehrauli,2.9,1,16,2,8,tarde,0
Auto,Kadarpur,Model Town,10.2,1,11,1,11,manha,0
Go Sedan,DLF City Court,Raj Nagar Extension,13.8,1,20,6,8,noite,0
Auto,Rajiv Chowk,Punjabi Bagh,3.8,1,15,5,5,tarde,0
Auto,Azadpur,South Extension,11.6,1,7,6,9,manha,0
Auto,Nawada,Uttam Nagar,7.3,1,12,0,5,tarde,0
Go Mini,Ardee City,Peeragarhi,3.0,0,16,2,12,tarde,0
Go Sedan,Sikanderpur,Seelampur,11.9,0,9,6,5,manha,0
Auto,AIIMS,Noida Sector 18,7.6,0,15,2,11,tarde,0
Premier Sedan,Raj Nagar Extension,Tilak Nagar,5.9,0,8,1,8,manha,0
Auto,Noida Film City,Rohini East,12.0,1,8,2,12,manha,0
Go Mini,Faridabad Sector 15,Panipat,9.0,1,18,1,1,noite,0
Go Sedan,Udyog Vihar Phase 4,Panipat,16.7,0,8,1,1,manha,0
Go Mini,Jama Masjid,Raj Nagar Extension,7.2,1,16,5,3,tarde,0
Premier Sedan,Jama Masjid,Vishwavidyalaya,11.0,1,14,2,7,tarde,0
Uber XL,Samaypur Badli,IFFCO Chowk,8.3,0,18,5,6,noite,1
Uber XL,Pitampura,Central Secretariat,12.2,1,18,0,7,noite,0
Go Sedan,Subhash Chowk,Kherki Daula Toll,12.9,1,15,5,6,tarde,0
Premier Sedan,Old Gurgaon,Noida Sector 18,2.6,1,11,1,10,manha,0
Go Mini,Vaishali,Punjabi Bagh,7.2,0,18,1,8,noite,0
Auto,Model Town,Greater Noida,9.7,1,21,1,6,noite,0
Go Mini,Panipat,Gurgaon Railway Station,11.9,1,20,4,10,noite,0
Bike,Ambience Mall,Subhash Chowk,19.1,0,16,6,12,tarde,0
Go Sedan,Paharganj,Sohna Road,3.1,1,1,2,11,madrugada,0
Auto,Dilshad Garden,Faridabad Sector 15,4.0,0,18,4,3,noite,0
Auto,Karol Bagh,Mayur Vihar,8.3,0,14,4,8,tarde,1
eBike,Green Park,Noida Extension,10.4,1,0,0,5,madrugada,0
Go Mini,Faridabad Sector 15,Kirti Nagar,6.2,1,10,0,11,manha,0
eBike,Anand Vihar ISBT,Janakpuri,8.3,0,11,5,5,manha,1
Premier Sedan,Aya Nagar,IMT Manesar,8.3,0,17,0,1,tarde,1
Premier Sedan,Bhiwadi,Ardee City,7.2,1,7,4,5,manha,0
Premier Sedan,Noida Sector 62,Tis Hazari,5.2,0,4,2,1,madrugada,0
Premier Sedan,Vidhan Sabha,Sushant Lok,5.7,1,8,5,9,manha,0
Go Sedan,Punjabi Bagh,IGI Airport,7.5,1,17,1,12,tarde,0
Premier Sedan,Madipur,Ashram,11.2,1,16,1,2,tarde,0
Bike,Khandsa,Manesar,12.2,1,20,0,10,noite,0
Auto,Huda City Centre,Netaji Subhash Place,3.7,1,18,4,11,noite,0
Go Mini,Basai Dhankot,Vinobapuri,8.3,0,14,4,1,tarde,1
Go Mini,Noida Sector 62,Ashok Park Main,2.6,1,14,3,2,tarde,0
Bike,Pataudi Chowk,Greater Kailash,7.6,0,11,1,5,manha,0
Bike,Chanakyapuri,Gwal Pahari,8.4,1,17,2,2,tarde,0
Bike,Subhash Chowk,Jor Bagh,8.3,0,16,1,11,tarde,1
Premier Sedan,Model Town,Old Gurgaon,9.0,0,13,2,12,tarde,0
Go Sedan,Azadpur,Gurgaon Railway Station,6.2,1,21,1,10,noite,0
Auto,Panipat,Lajpat Nagar,2.9,1,14,5,5,tarde,0
eBike,Noida Sector 62,Chirag Delhi,4.1,1,4,6,11,madrugada,0
Go Sedan,Tis Hazari,Rajiv Nagar,4.6,1,7,1,4,manha,0
Go Mini,Karkarduma,Bhiwadi,5.5,1,13,3,3,tarde,0
Go Mini,IFFCO Chowk,Jama Masjid,8.3,0,10,2,4,manha,1
Auto,Jasola,Saidulajab,9.0,1,12,4,8,tarde,0
Auto,Noida Film City,Chhatarpur,6.4,0,6,3,9,manha,0
Uber XL,Manesar,Greater Kailash,9.4,1,11,4,2,manha,0
Auto,Vatika Chowk,Ghitorni Village,6.6,0,8,0,5,manha,0
Auto,Okhla,Udyog Vihar,6.3,1,13,5,4,tarde,0
Go Sedan,Nehru Place,Peeragarhi,6.2,0,7,0,3,manha,0
Premier Sedan,Dwarka Mor,Vidhan Sabha,9.8,1,17,1,4,tarde,0
Go Sedan,Dwarka Mor,GTB Nagar,10.1,0,18,6,8,noite,0
Go Sedan,Janakpuri,Shastri Park,4.0,1,6,4,7,manha,0
Bike,ITO,Old Gurgaon,12.4,1,4,3,4,madrugada,0
Go Sedan,Shastri Nagar,Ashok Vihar,5.0,1,18,1,10,noite,0
Go Mini,Sadar Bazar Gurgaon,Azadpur,12.4,1,20,5,9,noite,0
Premier Sedan,Shastri Nagar,Sarojini Nagar,3.6,1,7,6,5,manha,0
Go Sedan,Tughlakabad,Botanical Garden,11.0,1,8,5,4,manha,0
Go Sedan,Khandsa,Botanical Garden,9.6,0,17,2,3,tarde,0
Bike,Jor Bagh,Okhla,10.9,1,3,5,6,madrugada,0
Bike,Yamuna Bank,Chanakyapuri,13.2,1,18,2,8,noite,0
Premier Sedan,Netaji Subhash Place,Indraprastha,7.8,0,10,6,8,manha,0
Premier Sedan,Rajiv Nagar,Jahangirpuri,3.9,1,20,3,9,noite,0
Premier Sedan,Panipat,Ghitorni,6.8,1,22,2,4,noite,0
Bike,Connaught Place,Ramesh Nagar,8.3,0,1,5,8,madrugada,1
Premier Sedan,DLF City Court,Ambience Mall,7.3,1,13,6,6,tarde,0
Auto,Rithala,Kherki Daula Toll,3.2,0,19,2,8,noite,0
Go Mini,Bhiwadi,Pulbangash,4.8,1,18,6,4,noite,0
Go Mini,Panchsheel Park,Rajiv Nagar,12.1,0,22,6,2,noite,0
Go Mini,Vasant Kunj,Sadar Bazar Gurgaon,5.0,1,20,1,4,noite,0
Bike,Pragati Maidan,Chirag Delhi,4.7,1,1,6,1,madrugada,0
eBike,Sultanpur,Saket,2.7,1,19,3,8,noite,0
Auto,Moolchand,Ardee City,14.8,1,11,1,10,manha,0
Auto,Indirapuram,Jhilmil,7.0,1,23,2,3,madrugada,0
Auto,Patel Chowk,Nehru Place,3.2,1,8,0,2,manha,0
Bike,Ardee City,Cyber Hub,6.3,0,15,6,12,tarde,0
Go Sedan,RK Puram,Saket A Block,6.7,1,21,5,12,noite,0
Auto,Govindpuri,Connaught Place,3.1,1,20,5,7,noite,0
Go Mini,Satguru Ram Singh Marg,Narsinghpur,2.8,1,14,0,4,tarde,0
Auto,Satguru Ram Singh Marg,Kadarpur,11.7,1,6,0,10,manha,0
Go Mini,Hero Honda Chowk,Shastri Nagar,7.7,1,20,4,7,noite,0
Go Mini,Udyog Vihar,Ashram,14.6,1,14,4,6,tarde,0
Go Sedan,Ambience Mall,Indraprastha,8.9,0,18,2,3,noite,0
Go Mini,Pragati Maidan,Kherki Daula Toll,14.8,1,9,3,9,manha,0
Go Mini,Gwal Pahari,IFFCO Chowk,18.0,0,15,1,11,tarde,0
Premier Sedan,Aya Nagar,Narsinghpur,8.9,1,9,4,10,manha,0
Auto,Uttam Nagar,IMT Manesar,9.0,1,14,1,4,tarde,0
Go Mini,ITO,Sushant Lok,8.2,0,15,0,7,tarde,0
Auto,Akshardham,Gurgaon Sector 56,9.6,1,18,5,8,noite,0
Go Mini,Lal Quila,Yamuna Bank,8.0,1,10,6,4,manha,0
eBike,Rohini East,Jasola,9.6,1,6,1,5,manha,0
Bike,Kaushambi,Govindpuri,4.7,0,7,3,12,manha,0
Auto,Model Town,Sultanpur,4.6,0,4,3,5,madrugada,0
Auto,Karol Bagh,Jama Masjid,5.0,0,14,1,12,tarde,0
Go Sedan,Jor Bagh,Tilak Nagar,7.3,1,18,3,12,noite,0
Premier Sedan,Mehrauli,Ghitorni Village,7.7,0,18,1,10,noite,0
Go Sedan,Mansarovar Park,Subhash Chowk,12.7,1,14,4,5,tarde,0
Go Mini,Udyog Bhawan,Mundka,2.9,1,17,3,10,tarde,0
Go Sedan,Jor Bagh,Qutub Minar,9.7,0,3,5,1,madrugada,0
Auto,Golf Course Road,Qutub Minar,2.6,1,11,3,6,manha,0
Go Sedan,Ashram,AIIMS,11.2,1,20,3,9,noite,0
Go Mini,Sohna Road,Indirapuram,10.7,1,15,2,7,tarde,0
Auto,IIT Delhi,Mansarovar Park,9.8,1,20,6,5,noite,0
Bike,Anand Vihar,Udyog Vihar Phase 4,5.2,0,18,4,6,noite,0
Bike,Madipur,AIIMS,10.2,1,10,5,12,manha,0
Bike,GTB Nagar,Anand Vihar,13.7,1,10,2,7,manha,0
Go Mini,Huda City Centre,Manesar,8.5,0,16,3,11,tarde,0
Auto,Badarpur,Noida Sector 18,5.9,0,1,6,7,madrugada,0
Go Mini,Keshav Puram,Ghaziabad,14.1,1,22,4,6,noite,0
Bike,RK Puram,Shivaji Park,7.0,1,17,2,10,tarde,0
Uber XL,Khan Market,Rohini East,2.2,1,14,2,3,tarde,0
Bike,Ghitorni Village,Mayur Vihar,9.8,0,14,6,9,tarde,0
Bike,Lok Kalyan Marg,Shastri Park,10.3,0,4,3,12,madrugada,0
Auto,Chanakyapuri,Moolchand,4.9,0,0,1,9,madrugada,0
Go Mini,IFFCO Chowk,Saidulajab,6.0,1,12,5,4,tarde,0
Go Sedan,Badshahpur,Noida Extension,10.2,0,20,4,5,noite,0
Go Sedan,Shastri Nagar,Faridabad Sector 15,2.9,1,11,2,7,manha,0
Go Mini,Ashok Vihar,Saket A Block,9.7,1,5,4,12,manha,0
Auto,Hauz Rani,Ambience Mall,2.0,1,13,3,4,tarde,0
Go Sedan,MG Road,Vishwavidyalaya,8.3,0,10,1,2,manha,1
Go Sedan,Janakpuri,Jor Bagh,6.1,0,8,3,5,manha,0
Go Sedan,Dilshad Garden,Anand Vihar,8.6,1,8,5,11,manha,0
Auto,Ghitorni,Chandni Chowk,14.6,1,17,5,8,tarde,0
eBike,Palam Vihar,Udyog Vihar Phase 4,11.8,1,10,6,8,manha,0
eBike,Moolchand,Ashok Park Main,4.7,0,0,3,5,madrugada,0
Auto,Pitampura,Golf Course Road,14.5,1,14,6,3,tarde,0
Go Sedan,INA Market,New Colony,12.7,1,6,6,8,manha,0
Auto,Tagore Garden,Raj Nagar Extension,5.1,1,8,1,9,manha,0
Auto,Qutub Minar,Old Gurgaon,10.4,1,18,1,10,noite,0
Go Sedan,Bhiwadi,Saidulajab,15.0,1,6,4,1,manha,0
Auto,Aya Nagar,DLF Phase 3,14.9,1,18,1,6,noite,0
Auto,Janakpuri,Laxmi Nagar,11.0,1,16,2,11,tarde,0
Go Sedan,Madipur,Tagore Garden,9.8,0,10,4,2,manha,0
Go Sedan,Karkarduma,Netaji Subhash Place,2.1,1,15,1,9,tarde,0
Bike,Ashram,Paschim Vihar,8.1,0,12,2,3,tarde,0
Premier Sedan,Basai Dhankot,Mansarovar Park,6.2,1,7,4,2,manha,0
Auto,MG Road,Karol Bagh,9.5,0,18,0,3,noite,0
Bike,Shastri Nagar,Okhla,6.1,1,9,2,2,manha,0
Auto,Old Gurgaon,Shivaji Park,8.2,0,17,2,7,tarde,0
Go Sedan,Mandi House,Mayur Vihar,11.8,0,8,0,8,manha,0
Go Sedan,Shastri Park,Kashmere Gate ISBT,11.3,1,10,6,8,manha,0
Auto,Botanical Garden,Rajouri Garden,8.1,1,19,6,6,noite,0
eBike,Pulbangash,INA Market,4.3,0,11,2,2,manha,0
Uber XL,INA Market,Laxmi Nagar,8.0,1,7,5,7,manha,0
Auto,Maidan Garhi,Saidulajab,9.2,1,18,5,7,noite,0
Auto,Gurgaon Railway Station,Shastri Park,10.0,0,16,4,5,tarde,0
Auto,Khan Market,Narsinghpur,6.0,1,10,3,3,manha,0
Auto,ITO,Subhash Nagar,9.1,0,19,3,11,noite,0
Go Sedan,Huda City Centre,Botanical Garden,5.9,1,10,5,9,manha,0
Premier Sedan,Jasola,Tughlakabad,14.7,0,17,3,4,tarde,0
eBike,Mandi House,Moolchand,7.7,0,16,3,8,tarde,0
Uber XL,Green Park,Vasant Kunj,6.7,0,11,4,1,manha,0
Bike,Shastri Park,Satguru Ram Singh Marg,7.3,1,3,0,7,madrugada,0
Bike,Vinobapuri,Ardee City,7.3,1,22,6,9,noite,0
Bike,Saket,Moti Nagar,14.0,1,18,0,9,noite,0
Uber XL,Vasant Kunj,Noida Extension,4.0,0,19,1,9,noite,0
Auto,Panipat,Kadarpur,8.0,1,6,0,1,manha,0
Go Mini,Rohini East,Sikanderpur,9.9,1,22,2,5,noite,0
Auto,Lok Kalyan Marg,Kalkaji,6.4,1,15,0,9,tarde,0
Bike,Badarpur,Noida Sector 62,7.5,1,11,5,5,manha,0
Auto,Kashmere Gate,Green Park,6.1,1,6,5,9,manha,0
Bike,Adarsh Nagar,DLF City Court,6.3,0,15,5,12,tarde,0
Go Sedan,Kherki Daula Toll,Noida Film City,14.9,1,15,4,2,tarde,0
eBike,Adarsh Nagar,Hauz Rani,7.2,1,5,3,8,manha,0
Go Sedan,Kirti Nagar,Palam Vihar,13.0,1,15,3,9,tarde,0
Auto,Indirapuram,Anand Vihar ISBT,8.3,0,12,2,5,tarde,1
Auto,Welcome,Kadarpur,5.3,1,18,4,2,noite,0
Premier Sedan,Green Park,INA Market,2.5,1,21,4,11,noite,0
Go Mini,South Extension,Palam Vihar,8.3,0,19,5,1,noite,0
Go Mini,Saidulajab,Connaught Place,10.0,1,1,2,12,madrugada,0
Go Sedan,Cyber Hub,Pitampura,2.2,0,0,2,10,madrugada,0
eBike,Connaught Place,Janakpuri,5.0,1,9,2,8,manha,0
Premier Sedan,Rajiv Chowk,Tilak Nagar,8.3,0,10,3,9,manha,1
Auto,Chhatarpur,Madipur,10.6,1,11,6,9,manha,0
eBike,Sarojini Nagar,IFFCO Chowk,6.0,0,15,1,12,tarde,0
Bike,Dwarka Mor,Barakhamba Road,8.3,0,22,5,12,noite,1
Go Sedan,Ghitorni,Ashok Vihar,16.8,0,10,4,5,manha,0
Go Mini,Welcome,Jhilmil,6.7,0,19,6,5,noite,0
Go Mini,Keshav Puram,Manesar,7.5,0,13,4,12,tarde,0
Bike,Inderlok,Panchsheel Park,12.0,1,16,4,7,tarde,0
Go Sedan,Laxmi Nagar,Badshahpur,2.6,1,7,6,10,manha,0
Auto,Nirman Vihar,Chanakyapuri,5.9,1,17,5,4,tarde,0
Bike,Netaji Subhash Place,MG Road,8.5,0,19,0,10,noite,0
Go Mini,Bhikaji Cama Place,Saket A Block,9.8,0,17,2,6,tarde,0
Bike,Greater Noida,Moti Nagar,3.2,1,19,5,9,noite,0
Premier Sedan,Sadar Bazar Gurgaon,IFFCO Chowk,5.5,1,16,3,12,tarde,0
Auto,Noida Sector 18,Laxmi Nagar,6.4,1,21,6,7,noite,0
Bike,Mundka,Delhi Gate,14.3,1,15,1,12,tarde,0
Bike,GTB Nagar,Indirapuram,7.0,0,14,2,7,tarde,0
eBike,Rohini,Welcome,6.3,1,6,2,12,manha,0
Auto,Kirti Nagar,Pulbangash,8.3,0,21,3,5,noite,1
Auto,Satguru Ram Singh Marg,Bahadurgarh,6.5,0,11,0,1,manha,0
Uber XL,Satguru Ram Singh Marg,Chhatarpur,6.7,0,12,5,7,tarde,0
eBike,Ghaziabad,Keshav Puram,14.1,1,19,3,5,noite,0
Go Mini,Shastri Nagar,Khan Market,2.3,1,14,6,6,tarde,0
Go Mini,Noida Sector 62,INA Market,6.4,1,11,1,7,manha,0
Go Mini,Rohini East,Ardee City,11.6,1,21,6,1,noite,0
Bike,IGNOU Road,Mansarovar Park,5.3,1,21,4,7,noite,0
Go Sedan,Raj Nagar Extension,Pragati Maidan,8.2,1,17,1,11,tarde,0
